Title,description,Poster
Jungle Cruise,"Dr. Lily Houghton enlists the aid of wisecracking skipper Frank Wolff to take her down the Amazon in his dilapidated boat. Together, they search for an ancient tree that holds the power to heal Ã¢ÂÂ a discovery that will change the future of medicine.",https://image.tmdb.org/t/p/original/9dKCd55IuTT5QRs989m9Qlb7d2B.jpg
Godzilla vs. Kong,"In a time when monsters walk the Earth, humanityÃ¢ÂÂs fight for its future sets Godzilla and Kong on a collision course that will see the two most powerful forces of nature on the planet collide in a spectacular battle for the ages.",https://image.tmdb.org/t/p/original/pgqgaUx1cJb5oZQQ5v0tNARCeBp.jpg
The Amazing Spider-Man,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance Ã¢ÂÂ leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",https://image.tmdb.org/t/p/original/fSbqPbqXa7ePo8bcnZYN9AHv6zA.jpg
Heart Shot,Teenagers Nikki and Sam are in love and planning their future together Ã¢ÂÂ until Nikki's dangerous past returns to threaten everything.,https://image.tmdb.org/t/p/original/ubaCN0FjWhxiu1uHhI9oXSgalVK.jpg
Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",https://image.tmdb.org/t/p/original/jRXYjXNq0Cs2TcJjLkki24MLp7u.jpg
Mobile Suit Gundam Hathaway,"After Char's rebellion, Hathaway Noa leads an insurgency against Earth Federation, but meeting an enemy officer and a mysterious woman alters his fate.",https://image.tmdb.org/t/p/original/6gw8onh4FKsruBA7Oouv01EFxzn.jpg
Army of Thieves,A mysterious woman recruits bank teller Ludwig Dieter to lead a group of aspiring thieves on a top-secret heist during the early stages of the zombie apocalypse.,https://image.tmdb.org/t/p/original/iPTZGFmPs7HsXHYxiuxGolihjOH.jpg
UFO,"When aspiring musician and student Deniz falls for a rough-hewn motorbike racer, tragedy and family opposition obstruct their path to love.",https://image.tmdb.org/t/p/original/m7mNjsZKuLpBWYNGSTLmWKOYkvl.jpg
The Weekend Away,"When her best friend vanishes during a girls' trip to Croatia, Beth races to figure out what happened. But each clue yields another unsettling deception.",https://image.tmdb.org/t/p/original/6MS0QEl7UK2gdFFbHfNwuYlsq4H.jpg
The Croods: A New Age,"Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together.",https://image.tmdb.org/t/p/original/tbVZ3Sq88dZaCANlUcewQuHQOaE.jpg
Back to the Outback,"Tired of being locked in a reptile house where humans gawk at them like they are monsters, a ragtag group of AustraliaÃ¢ÂÂs deadliest creatures plot an escape from their zoo to the Outback, a place where theyÃ¢ÂÂll fit in without being judged.",https://image.tmdb.org/t/p/original/zNXNRLH5wJprUG6B1olaBTNZOjy.jpg
The Tomorrow War,"The world is stunned when a group of time travelers arrive from the year 2051 to deliver an urgent message: Thirty years in the future, mankind is losing a global war against a deadly alien species. The only hope for survival is for soldiers and civilians from the present to be transported to the future and join the fight. Among those recruited is high school teacher and family man Dan Forester. Determined to save the world for his young daughter, Dan teams up with a brilliant scientist and his estranged father in a desperate quest to rewrite the fate of the planet.",https://image.tmdb.org/t/p/original/34nDCQZwaEvsy4CFO5hkGRFDCVU.jpg
Home Team,"Two years after a Super Bowl win when NFL head coach Sean Payton is suspended, he goes back to his hometown and finds himself reconnecting with his 12-year-old son by coaching his Pop Warner football team.",https://image.tmdb.org/t/p/original/xdPdVJGIQjuVhK7SeK5fpjuc1bu.jpg
The Fallout,"In the wake of a school tragedy, Vada, Mia and Quinton form a unique and dynamic bond as they navigate the never linear, often confusing journey to heal in a world that feels forever changed.",https://image.tmdb.org/t/p/original/y94auaBWq1E7sun3ZpvBmQfGUW.jpg
Raya and the Last Dragon,"Long ago, in the fantasy world of Kumandra, humans and dragons lived together in harmony. But when an evil force threatened the land, the dragons sacrificed themselves to save humanity. Now, 500 years later, that same evil has returned and itÃ¢ÂÂs up to a lone warrior, Raya, to track down the legendary last dragon to restore the fractured land and its divided people.",https://image.tmdb.org/t/p/original/lPsD10PP4rgUGiGR4CCXA6iY0QQ.jpg
Infinite,"Evan McCauley has skills he never learned and memories of places he has never visited. Self-medicated and on the brink of a mental breakdown, a secret group that call themselves Ã¢ÂÂInfinitesÃ¢ÂÂ come to his rescue, revealing that his memories are real.",https://image.tmdb.org/t/p/original/niw2AKHz6XmwiRMLWaoyAOAti0G.jpg
Wrath of Man,"A cold and mysterious new security guard for a Los Angeles cash truck company surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.",https://image.tmdb.org/t/p/original/M7SUK85sKjaStg4TKhlAVyGlz3.jpg
Fortress,"The story revolves around a top-secret resort for retired U.S. intelligence officers. A group of criminals led by Balzary breach the compound, hellbent on revenge on Robert, forcing the retired officer and his son to save the day.",https://image.tmdb.org/t/p/original/vQxtoPJVfpHgL7DCg9hQFZKDWJa.jpg
Space Jam: A New Legacy,"When LeBron and his young son Dom are trapped in a digital space by a rogue A.I., LeBron must get them home safe by leading Bugs, Lola Bunny and the whole gang of notoriously undisciplined Looney Tunes to victory over the A.I.'s digitized champions on the court. It's Tunes versus Goons in the highest-stakes challenge of his life.",https://image.tmdb.org/t/p/original/5bFK5d3mVTAvBCXi5NPWH0tYjKl.jpg
Laura y el misterio del asesino inesperado,"After years of leave, Laura Lebrel returns to action. Lydia asks him for help on a case: Eugenio Ortiz, Laura's former instructor, has been murdered. But a new detective, Hector, finds evidence that incriminates Laura. She asks to be allowed to find the killer and Lydia gives her 24 hours to solve the case before arresting her.",https://image.tmdb.org/t/p/original/p6T9g5a227cUs4rlTlaxo8QAqIf.jpg
The Conjuring: The Devil Made Me Do It,"Paranormal investigators Ed and Lorraine Warren encounter what would become one of the most sensational cases from their files. The fight for the soul of a young boy takes them beyond anything they'd ever seen before, to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense.",https://image.tmdb.org/t/p/original/xbSuFiJbbBWCkyCCKIMfuDCA4yV.jpg
Batman Begins,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",https://image.tmdb.org/t/p/original/8RW2runSEc34IwKN2D1aPcJd2UL.jpg
The Royal Treatment,"Isabella runs her own salon and isnÃ¢ÂÂt afraid to speak her mind, while Prince Thomas runs his own country and is about to marry for duty rather than love. When Izzy and her fellow stylists get the opportunity of a lifetime to do the hair for the royal wedding, she and Prince Thomas learn that taking control of their own destiny requires following their hearts.",https://image.tmdb.org/t/p/original/mYAv0YUoXJzLxIdEirOken8Quwf.jpg
Ciao Alberto,"With his best friend Luca away at school, Alberto is enjoying his new life in Portorosso working alongside Massimo Ã¢ÂÂ the imposing, tattooed, one-armed fisherman of few words Ã¢ÂÂ who's quite possibly the coolest human in the entire world as far as Alberto is concerned. He wants more than anything to impress his mentor, but it's easier said than done.",https://image.tmdb.org/t/p/original/1SyTnaY0wte69oKdqxQLvxPT3hs.jpg
Gone Mom: The Disappearance of Jennifer Dulos,"Jennifer Dulos, the wealthy, Connecticut mother-of-five who mysteriously vanished.",https://image.tmdb.org/t/p/original/mzTNGnLG6LTHmrqrY0IADHDuyOJ.jpg
Ripper Untold,A detective and a medical examiner join forces to solve a series of horrific murders in Victorian London - but one of them harbors a deadly secret.,https://image.tmdb.org/t/p/original/4msDckyD51Fx3qzVRHtb3lFHo2c.jpg
Meander,"After getting a car ride from an unknown man, Lisa wakes up in a tube. On her arm is strapped a bracelet with a countdown. She quickly understands that every 8 minutes, fire burns an occupied section. She has no choice but to crawl into safe sections to survive. To know why sheÃ¢ÂÂs there and how to get out, Lisa will have to face the memories of her dead daughterÃ¢ÂÂ¦",https://image.tmdb.org/t/p/original/2OTIAx8AmwGCaXmq5ohQCyPUjdC.jpg
Zeros and Ones,"Called to Rome to stop an imminent terrorist bombing, a soldier desperately seeks news of his imprisoned brother Ã¢ÂÂ a rebel with knowledge that could thwart the attack. Navigating the capital's darkened streets, he races to a series of ominous encounters to keep the Vatican from being blown to bits.",https://image.tmdb.org/t/p/original/a6balsDWCFMHPaPT6rFoBpNjR6z.jpg
Snake Eyes: G.I. Joe Origins,"After saving the life of their heir apparent, tenacious loner Snake Eyes is welcomed into an ancient Japanese clan called the Arashikage where he is taught the ways of the ninja warrior. But, when secrets from his past are revealed, Snake Eyes' honor and allegiance will be tested Ã¢ÂÂ even if that means losing the trust of those closest to him.",https://image.tmdb.org/t/p/original/uIXF0sQGXOxQhbaEaKOi2VYlIL0.jpg
Survive the Game,"When cop David is injured in a drug bust gone wrong, his partner Cal chases the two criminals who shot him. They all land at a remote farm owned by troubled vet Eric, and as Cal and Eric plot their defense, more of the gang arrives - along with a wounded David. Outnumbered, the three heroes must use stealth, smarts, and good shooting to take down the drug-dealing mob.",https://image.tmdb.org/t/p/original/xF1uc2pEf34X2G41wvZaF5H0V7C.jpg
Riverdance: The Animated Adventure,A young Irish boy named Keegan and Spanish girl named Moya journey into a magical world of the Megaloceros Giganteus who teach them to appreciate Riverdance as a celebration of life. Based on the stage show phenomenon of the same name and featuring Bill WhelanÃ¢ÂÂs multi-platinum Grammy Award-winning music.,https://image.tmdb.org/t/p/original/i6TRDlVuuEXMyLSlIkDd8YhBN0r.jpg
Apex,"Ex-cop Thomas Malone is serving a life sentence for a crime he didnÃ¢ÂÂt commit. He is offered a chance at freedom if he can survive a deadly game of Apex, in which six hunters pay for the pleasure of hunting another human on a remote island. He accepts, and once he arrives, all hell breaks loose.",https://image.tmdb.org/t/p/original/chTkFGToW5bsyw3hgLAe4S5Gt3.jpg
The Tinder Swindler,"Posing as a wealthy, jet-setting diamond mogul, an Israeli conman wooed women online then conned them out of millions of dollars. Now some victims plan for payback.",https://image.tmdb.org/t/p/original/iLUSFjdavIf0SrP7ldoQ1xomQVC.jpg
Love Tactics,"An ad executive and a fashion designer-blogger don't believe in love, so they place a bet to make the other fall head over heels - with unusual tactics.",https://image.tmdb.org/t/p/original/8RyASTsrKKRnQ9xSGJDuImD8cjX.jpg
The Addams Family 2,The Addams get tangled up in more wacky adventures and find themselves involved in hilarious run-ins with all sorts of unsuspecting characters.,https://image.tmdb.org/t/p/original/ld7YB9vBRp1GM1DT3KmFWSmtBPB.jpg
Dynasty Warriors,"In the turbulent late Eastern Han Dynasty. Ambitious Dong Zhuo controls the court and the commonalty, and heroes from all over the country begin to rise.",https://image.tmdb.org/t/p/original/7BCTdek5LFHglcgl7shsm7igJAH.jpg
Miraculous World: Shanghai Ã¢ÂÂ The Legend of Ladydragon,"On school break, Marinette heads to Shanghai to meet Adrien. But after arriving, Marinette loses all her stuff, including the Miraculous that allows her to turn into Ladybug!",https://image.tmdb.org/t/p/original/qQ0VKsGRQ2ofAmswGNzZnvC1xPE.jpg
"Miraculous World: New York, United HeroeZ","During a school field trip, Ladybug and Cat Noir meet the American superheroes, whom they have to save from an akumatised super-villain. They discover that Miraculous exist in the United States too.",https://image.tmdb.org/t/p/original/9YbyvcrHmY2SVbdfXpb8mC4Fy0g.jpg
Surviving Paradise: A Family Tale,"As the Kalahari Desert faces a worsening dry season, prides, packs and herds of all kinds must rely on the power of family to survive.",https://image.tmdb.org/t/p/original/c7cA49RgpTYgk7Db3XAzb8vExAD.jpg
My Hero Academia: Heroes Rising,"Class 1-A visits Nabu Island where they finally get to do some real hero work. The place is so peaceful that it's more like a vacation Ã¢ÂÂ¦ until they're attacked by a villain with an unfathomable Quirk! His power is eerily familiar, and it looks like Shigaraki had a hand in the plan. But with All Might retired and citizens' lives on the line, there's no time for questions. Deku and his friends are the next generation of heroes, and they're the island's only hope.",https://image.tmdb.org/t/p/original/zGVbrulkupqpbwgiNedkJPyQum4.jpg
